,IDENTIFIERS,,,,,CORE TRAIT INFORMATION,,,,,,,,,,,,,,,,,,,,,DATA PROVENANCE,,,,,,,,,,,,,,
ref_no,obsNum,primRef,primRef_URL,secRef,secRef_URL,taxa,life_stage,sex,n_indiv,no_groups,n_measurements_sampled,rate_name,rate_value,rate_min,rate_max,data_type,rate_unit,rate_error,rate_error_type,temp_C,body_length_mm,BM_wet,BM_dry,BM_C,weight_unit,weight_calc,depth_m,depth_min,depth_max,food_type,food_conc,food_conc_unit,method,treatment,locality,lat,lon,source,sourceNotes,verbatimComments,comments
Pata_25280,3,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Pseudocalanus elongatus,Unknown,Unknown,NA,NA,NA,RespirationRate,5.859815190443994,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,6.75,NA,NA,NA,0.0066555,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24747,4,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Acartia (Acartiura) longiremis,Unknown,Unknown,NA,NA,NA,RespirationRate,6.672360414220135,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,7.25,NA,NA,NA,0.0037468,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_excl_7521,5,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Eucalanus bungii,Adult,Male,NA,NA,NA,RespirationRate,1.6869841142329243,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,6,NA,NA,NA,0.49793,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25282,6,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Pseudocalanus elongatus,Unknown,Unknown,NA,NA,NA,RespirationRate,4.958305161144918,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,6.75,NA,NA,NA,0.0066555,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24749,7,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Acartia (Acartiura) longiremis,Unknown,Unknown,NA,NA,NA,RespirationRate,8.033257686823449,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,9,NA,NA,NA,0.0049793,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_excl_7523,8,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Eucalanus bungii,Adult,Male,NA,NA,NA,RespirationRate,1.5062358162793967,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,6,NA,NA,NA,0.49793,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25044,9,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Metridia pacifica,Unknown,Unknown,NA,NA,NA,RespirationRate,4.203587060958685,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,6.9,NA,NA,NA,0.014987199999999999,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25284,10,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Pseudocalanus elongatus,Unknown,Unknown,NA,NA,NA,RespirationRate,11.769714271404602,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,12.2,NA,NA,NA,0.0039933,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24751,11,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Acartia (Acartiura) longiremis,Unknown,Unknown,NA,NA,NA,RespirationRate,6.631299734748011,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,9,NA,NA,NA,0.0051272,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25046,12,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Metridia pacifica,Adult,Female,NA,NA,NA,RespirationRate,3.3213527395229114,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,5,NA,NA,NA,0.084303,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25077,13,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Neocalanus cristatus,Unknown,Unknown,NA,NA,NA,RespirationRate,2.0820115985023815,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,6,NA,NA,NA,1.11911,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24753,14,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Acartia (Acartiura) longiremis,Unknown,Unknown,NA,NA,NA,RespirationRate,8.297990042411948,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,10,NA,NA,NA,0.0043384,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25048,15,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Metridia pacifica,Adult,Female,NA,NA,NA,RespirationRate,8.576446084103626,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,9.3,NA,NA,NA,0.073457,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25079,16,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Neocalanus cristatus,Unknown,Unknown,NA,NA,NA,RespirationRate,2.2058823529411766,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,6,NA,NA,NA,0.7888,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24755,17,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Acartia (Acartiura) longiremis,Unknown,Unknown,NA,NA,NA,RespirationRate,5.667581434196396,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,9.5,NA,NA,NA,0.0033524,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25050,18,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Metridia pacifica,Adult,Female,NA,NA,NA,RespirationRate,5.7048681541582145,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,9.3,NA,NA,NA,0.07888,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25081,19,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Neocalanus cristatus,Unknown,Unknown,NA,NA,NA,RespirationRate,2.137549004447921,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,6.9,NA,NA,NA,0.439756,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24757,20,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Acartia (Acartiura) longiremis,Unknown,Unknown,NA,NA,NA,RespirationRate,5.070993914807302,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,9.5,NA,NA,NA,0.0033524,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25052,21,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Metridia pacifica,Adult,Female,NA,NA,NA,RespirationRate,4.639419964610936,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,9.1,NA,NA,NA,0.092684,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25054,22,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Metridia pacifica,Adult,Female,NA,NA,NA,RespirationRate,4.772700155112755,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,9.1,NA,NA,NA,0.092191,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25113,23,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Neocalanus plumchrus,Unknown,Unknown,NA,NA,NA,RespirationRate,1.785561237608205,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,5,NA,NA,NA,0.140012,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25115,24,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Neocalanus plumchrus,Unknown,Unknown,NA,NA,NA,RespirationRate,2.1056030096085685,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,5,NA,NA,NA,0.142477,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25117,25,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Neocalanus plumchrus,Unknown,Unknown,NA,NA,NA,RespirationRate,2.710761724044456,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,6.9,NA,NA,NA,0.106981,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25119,26,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Neocalanus plumchrus,Unknown,Unknown,NA,NA,NA,RespirationRate,1.8616268291453195,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,5,NA,NA,NA,0.257839,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25121,27,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Neocalanus plumchrus,Unknown,Unknown,NA,NA,NA,RespirationRate,2.1695933217851278,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,5,NA,NA,NA,0.290377,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25123,28,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Neocalanus plumchrus,Unknown,Unknown,NA,NA,NA,RespirationRate,1.4965779142514306,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,7,NA,NA,NA,0.374187,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25125,29,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Neocalanus plumchrus,Unknown,Unknown,NA,NA,NA,RespirationRate,1.7278942228232288,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,9.3,NA,NA,NA,0.53244,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25127,30,Ikeda1974,NA,Brun2016,10.1594/PANGAEA.862968,Neocalanus plumchrus,Unknown,Unknown,NA,NA,NA,RespirationRate,1.6851302855359651,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,10.1,NA,NA,NA,0.480675,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24762,1,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Acartia (Acanthacartia) tonsa,Unknown,Unknown,NA,NA,NA,RespirationRate,18.8,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,22,NA,NA,NA,0.003,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24732,2,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Acartia (Acartiura) clausii,Unknown,Unknown,NA,NA,NA,RespirationRate,8.714285714285714,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,14.8,NA,NA,NA,0.0035,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24741,3,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Acartia (Acartiura) longiremis,Unknown,Unknown,NA,NA,NA,RespirationRate,8,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,9.6,NA,NA,NA,0.0035,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24730,4,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Acartia (Odontacartia) australis,Unknown,Unknown,NA,NA,NA,RespirationRate,14.552631578947368,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,25,NA,NA,NA,0.0038,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24759,5,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Acartia (Odontacartia) pacifica,Unknown,Unknown,NA,NA,NA,RespirationRate,14.499999999999998,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,26,NA,NA,NA,0.0032,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24776,6,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Calanoides acutus,C5,Unknown,NA,NA,NA,RespirationRate,1.0899689762150981,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,-0.2,NA,NA,NA,0.1934,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24784,7,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Calanopia elliptica,Unknown,Unknown,NA,NA,NA,RespirationRate,11.978632478632479,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,26,NA,NA,NA,0.0234,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24788,8,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Calanus finmarchicus,Adult,Female,NA,NA,NA,RespirationRate,1.527958993476235,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,0.1,NA,NA,NA,0.2146,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24790,9,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Calanus glacialis,Adult,Female,NA,NA,NA,RespirationRate,2.7651549169286036,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,1.9,NA,NA,NA,0.2227,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24796,10,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Calanus hyperboreus,Adult,Female,NA,NA,NA,RespirationRate,0.6352941176470589,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,1.3,NA,NA,NA,2.3375,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24802,11,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Calanus marshallae,C5,Unknown,NA,NA,NA,RespirationRate,1.602092050209205,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,8,NA,NA,NA,0.239,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24804,12,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Calanus propinquus,Unknown,Unknown,NA,NA,NA,RespirationRate,2.590989010989011,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,-1,NA,NA,NA,0.455,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24813,13,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Candacia bipinnata,Adult,Female,NA,NA,NA,RespirationRate,4.929068150208622,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,11.3,NA,NA,NA,0.1438,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24821,14,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Candacia columbiae,Adult,Female,NA,NA,NA,RespirationRate,2.992129083038174,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,4.7,NA,NA,NA,0.2541,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24840,15,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Centropages abdominalis,Unknown,Unknown,NA,NA,NA,RespirationRate,12.761194029850747,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,15.9,NA,NA,NA,0.0067,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24843,16,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Centropages brachiatus,Unknown,Unknown,NA,NA,NA,RespirationRate,13.855421686746988,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,17.3,NA,NA,NA,0.0083,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24896,17,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Eucalanus bungii,Unknown,Unknown,NA,NA,NA,RespirationRate,1.9678217821782178,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,6,NA,NA,NA,0.404,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24909,18,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Euchaeta marina,Unknown,Unknown,NA,NA,NA,RespirationRate,11.062861869313481,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,24,NA,NA,NA,0.1209,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24986,19,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Gaetanus simplex,Adult,Female,NA,NA,NA,RespirationRate,1.670496323529412,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,6,NA,NA,NA,0.2176,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_24997,20,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Labidocera acuta,Unknown,Unknown,NA,NA,NA,RespirationRate,19.464469618949533,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,24,NA,NA,NA,0.0971,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25007,21,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Labidocera nerii,Unknown,Unknown,NA,NA,NA,RespirationRate,15.89716684155299,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,26.4,NA,NA,NA,0.0953,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25024,22,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Mesocalanus tenuicornis,Unknown,Unknown,NA,NA,NA,RespirationRate,17.88617886178862,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,15.8,NA,NA,NA,0.0123,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25028,23,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Metridia gerlachei,Unknown,Unknown,NA,NA,NA,RespirationRate,2.6625,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,-1.4,NA,NA,NA,0.12,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25031,24,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Metridia longa,Adult,Female,NA,NA,NA,RespirationRate,2.422686567164179,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,0.1,NA,NA,NA,0.1675,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25036,25,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Metridia pacifica,Unknown,Unknown,NA,NA,NA,RespirationRate,5.844036697247706,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,8.2,NA,NA,NA,0.0654,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25058,26,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Nannocalanus minor,Unknown,Unknown,NA,NA,NA,RespirationRate,12.352941176470587,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,26.9,NA,NA,NA,0.017,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25067,27,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Neocalanus cristatus,C5,Unknown,NA,NA,NA,RespirationRate,2.1125869702719795,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,6.3,NA,NA,NA,0.7905,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25085,28,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Neocalanus gracilis,Unknown,Unknown,NA,NA,NA,RespirationRate,7.023554603854389,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,19.7,NA,NA,NA,0.2335,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_excl_7537,29,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Neocalanus plumchrus,C4,Unknown,NA,NA,NA,RespirationRate,1.891891891891892,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,5.6,NA,NA,NA,0.148,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25175,30,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Paracalanus parvus parvus,Unknown,Unknown,NA,NA,NA,RespirationRate,19.375,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,13.9,NA,NA,NA,0.0016,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25218,31,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Pareucalanus attenuatus,Unknown,Unknown,NA,NA,NA,RespirationRate,16.728280961182993,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,27.4,NA,NA,NA,0.0541,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25226,32,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Pleuromamma abdominalis abdominalis,Adult,Female,NA,NA,NA,RespirationRate,4.423948220064725,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,13.6,NA,NA,NA,0.1545,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25245,33,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Pleuromamma scutullata,Adult,Female,NA,NA,NA,RespirationRate,2.9610655737704916,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,6,NA,NA,NA,0.1464,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
Pata_25253,34,Ikeda2007,10.3354/meps339215,Brun2016,10.1594/PANGAEA.862968,Pleuromamma xiphias,Adult,Female,NA,NA,NA,RespirationRate,3.432145090681676,NA,NA,Replicate,ulO2/mgC/hr,NA,NA,12,NA,NA,NA,0.1599,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,NA,NA,Pata2023,https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.12478,NA,NA
